ComID,GeogName,DataGroup,DataGroup_Order,Year,Female - .,Female - %,Male - .,Male - %,Total - .,Total - %
COM920,Bedford,Total Reporting,1,2011,"8,127",100,"7,056",100,"15,178",100
COM921,Middle Sackville,Total Reporting,1,2011,"4,425",100,"4,095",100,"8,535",100
COM922,Upper Sackville,Total Reporting,1,2011,418,100,415,100,828,100
COM923,Beaver Bank,Total Reporting,1,2011,"2,826",100,"2,827",100,"5,639",100
COM924,Fall River,Total Reporting,1,2011,"4,500",100,"4,497",100,"9,005",100
COM925,Waverley,Total Reporting,1,2011,"1,038",100,941,100,"1,991",100
COM926,Dartmouth North,Total Reporting,1,2011,"8,747",100,"7,870",100,"16,620",100
COM927,Dartmouth East,Total Reporting,1,2011,"10,473",100,"9,342",100,"19,811",100
COM928,Dartmouth South,Total Reporting,1,2011,"11,141",100,"9,602",100,"20,728",100
COM929,Eastern Passage,Total Reporting,1,2011,"4,733",100,"4,532",100,"9,266",100
COM930,Millbrook First Nation (Cole Harbour (30)),Total Reporting,1,2011,68,100,87,100,160,100
COM931,Cole Harbour,Total Reporting,1,2011,"10,775",100,"9,948",100,"20,728",100
COM932,Preston,Total Reporting,1,2011,990,100,769,100,"1,769",100
COM933,Lawrencetown,Total Reporting,1,2011,"2,335",100,"2,344",100,"4,679",100
COM934,Lake Echo,Total Reporting,1,2011,"1,276",100,"1,279",100,"2,560",100
COM935,Porters Lake,Total Reporting,1,2011,"1,355",100,"1,336",100,"2,682",100
COM936,Chezzetcook,Total Reporting,1,2011,"1,600",100,"1,630",100,"3,233",100
COM937,Musquodoboit Harbour,Total Reporting,1,2011,"1,002",100,986,100,"1,990",100
COM938,Jeddore,Total Reporting,1,2011,613,100,605,100,"1,221",100
COM939,Middle Musquodoboit,Total Reporting,1,2011,896,100,804,100,"1,700",100
COM940,Upper Musquodoboit,Total Reporting,1,2011,438,100,370,100,808,100
COM941,Ship Harbour,Total Reporting,1,2011,789,100,829,100,"1,616",100
COM942,Sheet Harbour,Total Reporting,1,2011,673,100,688,100,"1,357",100
COM943,Millbrook First Nation (Sheet Harbour (36)),Total Reporting,1,2011,0,100,0,100,0,100
COM944,Moser River,Total Reporting,1,2011,365,100,374,100,739,100
com945,Sable Island,Total Reporting,1,2011,0,100,0,100,0,100
com946,Liscomb Game Sanctuary,Total Reporting,1,2011,0,100,0,100,0,100
COM947,Millbrook First Nation (Beaver Lake (17)),Total Reporting,1,2011,0,100,0,100,0,100
COM948,Lower Sackville,Total Reporting,1,2011,"9,303",100,"8,640",100,"17,911",100
DHA1,South Shore Health,Total Reporting,1,2011,"25,520",100,"24,255",100,"49,770",100
DHA2,South West Health,Total Reporting,1,2011,"25,190",100,"23,470",100,"48,665",100
DHA3,Annapolis Valley Health,Total Reporting,1,2011,"35,075",100,"32,425",100,"67,495",100
DHA4,Colchester East Hants Health Authority,Total Reporting,1,2011,"30,023",100,"28,237",100,"58,261",100
DHA5,Cumberland Health Authority,Total Reporting,1,2011,"13,680",100,"12,380",100,"26,055",100
DHA6,Pictou County Health Authority,Total Reporting,1,2011,"19,605",100,"18,265",100,"37,870",100
DHA7,Guysborough Antigonish Strait Health Authority,Total Reporting,1,2011,"18,830",100,"17,785",100,"36,605",100
DHA8,Cape Breton District Health Authority,Total Reporting,1,2011,"52,805",100,"47,305",100,"100,105",100
DHA9,Capital Health,Total Reporting,1,2011,"178,697",100,"164,518",100,"343,219",100
ECR21,Cape Breton,Total Reporting,1,2011,"59,710",100,"53,850",100,"113,550",100
ECR22,North Shore,Total Reporting,1,2011,"66,950",100,"62,060",100,"129,005",100
ECR23,Annapolis Valley,Total Reporting,1,2011,"52,735",100,"49,280",100,"102,010",100
ECR24,Southern,Total Reporting,1,2011,"50,710",100,"47,725",100,"98,435",100
ECR25,Halifax,Total Reporting,1,2011,"169,320",100,"155,730",100,"325,050",100
FED12001,Cape Breton - Canso,Total Reporting,1,2011,"30,055",100,"27,844",100,"57,806",100
FED12002,Central Nova,Total Reporting,1,2011,"30,944",100,"28,950",100,"59,890",100
FED12003,Dartmouth - Cole Harbour,Total Reporting,1,2011,"39,553",100,"35,297",100,"74,840",100
FED12004,Halifax,Total Reporting,1,2011,"41,179",100,"37,705",100,"78,950",100
FED12005,Halifax West,Total Reporting,1,2011,"42,381",100,"38,214",100,"80,570",100
FED12006,Kings - Hants,Total Reporting,1,2011,"35,502",100,"33,236",100,"68,738",100
FED12007,Cumberland - Colchester - Musquodoboit Valley,Total Reporting,1,2011,"37,751",100,"34,805",100,"72,562",100
FED12008,Sackville - Eastern Shore,Total Reporting,1,2011,"37,946",100,"36,356",100,"74,301",100
FED12009,South Shore - St. Margaret''s,Total Reporting,1,2011,"35,714",100,"34,260",100,"69,950",100
FED12010,Sydney - Victoria,Total Reporting,1,2011,"32,210",100,"28,571",100,"60,819",100
FED12011,West Nova,Total Reporting,1,2011,"36,189",100,"33,405",100,"69,569",100
JPD1,Amherst,Total Reporting,1,2011,"4,270",100,"3,639",100,"7,923",100
JPD10,Pictou County,Total Reporting,1,2011,"9,152",100,"9,144",100,"18,276",100
JPD16,Richmond County,Total Reporting,1,2011,"4,040",100,"3,844",100,"7,893",100
JPD18,Cape Breton Regional Municipality,Total Reporting,1,2011,"43,988",100,"38,847",100,"82,750",100
JPD2,Annapolis Royal,Total Reporting,1,2011,287,100,162,100,454,100
JPD23,Kentville,Total Reporting,1,2011,"2,651",100,"2,255",100,"4,917",100
JPD43,Springhill,Total Reporting,1,2011,"1,547",100,"1,153",100,"2,705",100
JPD44,Stellarton,Total Reporting,1,2011,"1,950",100,"1,696",100,"3,641",100
JPD52,Truro,Total Reporting,1,2011,"5,407",100,"4,582",100,"9,984",100
JPD54,Westville,Total Reporting,1,2011,"1,722",100,"1,431",100,"3,164",100
JPD58,New Glasgow,Total Reporting,1,2011,"5,382",100,"4,616",100,"9,967",100
JPD6,Bridgewater,Total Reporting,1,2011,"3,722",100,"3,138",100,"6,851",100
JPD7,Eskasoni,Total Reporting,1,2011,"1,142",100,"1,042",100,"2,189",100
JPD702,Barrington Municipality,Total Reporting,1,2011,"3,336",100,"3,336",100,"6,662",100
JPD703,Annapolis County,Total Reporting,1,2011,"8,785",100,"8,331",100,"17,121",100
JPD704,Lunenburg County,Total Reporting,1,2011,"16,997",100,"16,504",100,"33,485",100
JPD709,Digby Municipality,Total Reporting,1,2011,"3,456",100,"3,134",100,"6,594",100
JPD711,Digby,Total Reporting,1,2011,859,100,829,100,"1,694",100
JPD712,Parrsboro,Total Reporting,1,2011,670,100,461,100,"1,142",100
JPD720,Kings County,Total Reporting,1,2011,"23,341",100,"21,686",100,"45,036",100
JPD723,Queens County,Total Reporting,1,2011,"4,777",100,"4,564",100,"9,356",100
JPD726,Meteghan,Total Reporting,1,2011,"3,595",100,"3,407",100,"7,002",100
JPD736,Shelburne Municipality,Total Reporting,1,2011,"2,135",100,"2,091",100,"4,231",100
JPD744,Windsor,Total Reporting,1,2011,"1,594",100,"1,280",100,"2,890",100
JPD745,West Hants,Total Reporting,1,2011,"8,847",100,"8,637",100,"17,470",100
JPD747,Yarmouth County,Total Reporting,1,2011,"7,942",100,"7,576",100,"15,498",100
JPD750,Cumberland County,Total Reporting,1,2011,"6,726",100,"6,599",100,"13,321",100
JPD751,Antigonish County,Total Reporting,1,2011,"6,002",100,"5,805",100,"11,816",100
JPD752,Antigonish,Total Reporting,1,2011,"2,306",100,"1,862",100,"4,169",100
JPD760,Guysborough County,Total Reporting,1,2011,"3,261",100,"3,270",100,"6,516",100
JPD776,Pictou,Total Reporting,1,2011,"1,440",100,"1,339",100,"2,779",100
JPD782,Enfield,Total Reporting,1,2011,"6,778",100,"6,607",100,"13,374",100
JPD802,Victoria County,Total Reporting,1,2011,"3,463",100,"3,370",100,"6,843",100
JPD813,Inverness County,Total Reporting,1,2011,"5,967",100,"5,738",100,"11,730",100
JPD821,Port Hawkesbury,Total Reporting,1,2011,"1,485",100,"1,300",100,"2,780",100
JPD833,Oxford,Total Reporting,1,2011,441,100,512,100,958,100
JPD834,Yarmouth,Total Reporting,1,2011,"3,103",100,"2,399",100,"5,502",100
JPD836,Shelburne,Total Reporting,1,2011,779,100,698,100,"1,477",100
JPD849,Indian Brook,Total Reporting,1,2011,441,100,341,100,787,100
JPD850,Millbrook,Total Reporting,1,2011,279,100,279,100,567,100
JPD9,Colchester County,Total Reporting,1,2011,"16,062",100,"15,317",100,"31,379",100
JPD999,Halifax Regional Municipality (HRPS/RCMP),Total Reporting,1,2011,"169,258",100,"155,727",100,"325,010",100
JUC1,Bridgewater,Total Reporting,1,2011,"25,490",100,"24,211",100,"49,691",100
JUC10,Port Hawkesbury,Total Reporting,1,2011,"15,215",100,"14,608",100,"29,818",100
JUC11,Sydney,Total Reporting,1,2011,"48,077",100,"42,788",100,"90,860",100
JUC2,Yarmouth,Total Reporting,1,2011,"17,285",100,"16,085",100,"33,380",100
JUC3,Digby,Total Reporting,1,2011,"16,997",100,"15,872",100,"32,874",100
JUC4,Kentville,Total Reporting,1,2011,"34,089",100,"31,464",100,"65,558",100
JUC5,Halifax,Total Reporting,1,2011,"169,313",100,"155,713",100,"325,031",100
JUC6,Truro,Total Reporting,1,2011,"31,312",100,"29,511",100,"60,819",100
JUC7,Amherst,Total Reporting,1,2011,"13,679",100,"12,374",100,"26,048",100
JUC8,New Glasgow,Total Reporting,1,2011,"19,610",100,"18,255",100,"37,870",100
JUC9,Antigonish,Total Reporting,1,2011,"8,336",100,"7,698",100,"16,034",100
MED1701,CBRM (District 1),Total Reporting,1,2011,"3,952",100,"3,611",100,"7,588",100
MED1702,CBRM (District 2),Total Reporting,1,2011,"3,870",100,"3,301",100,"7,170",100
MED1703,CBRM (District 3),Total Reporting,1,2011,"3,030",100,"2,969",100,"5,995",100
MED1704,CBRM (District 4),Total Reporting,1,2011,"3,740",100,"3,387",100,"7,104",100
MED1705,CBRM (District 5),Total Reporting,1,2011,"3,957",100,"3,389",100,"7,362",100
MED1706,CBRM (District 6),Total Reporting,1,2011,"4,328",100,"3,519",100,"7,841",100
MED1707,CBRM (District 7),Total Reporting,1,2011,"3,175",100,"2,801",100,"5,945",100
MED1708,CBRM (District 8),Total Reporting,1,2011,"3,048",100,"2,961",100,"6,009",100
MED1709,CBRM (District 9),Total Reporting,1,2011,"4,123",100,"3,498",100,"7,591",100
MED1710,CBRM (District 10),Total Reporting,1,2011,"4,246",100,"3,665",100,"7,871",100
MED1711,CBRM (District 11),Total Reporting,1,2011,"4,360",100,"3,832",100,"8,192",100
MED1712,CBRM (District 12),Total Reporting,1,2011,"3,302",100,"2,957",100,"6,263",100
MED401,RQM (DISTRICT 1),Total Reporting,1,2011,706,100,719,100,"1,431",100
MED402,RQM (DISTRICT 2),Total Reporting,1,2011,772,100,598,100,"1,373",100
MED403,RQM (DISTRICT 3),Total Reporting,1,2011,634,100,570,100,"1,208",100
MED404,RQM (DISTRICT 4),Total Reporting,1,2011,575,100,601,100,"1,181",100
MED405,RQM (DISTRICT 5),Total Reporting,1,2011,578,100,627,100,"1,202",100
MED406,RQM (DISTRICT 6),Total Reporting,1,2011,874,100,848,100,"1,726",100
MED407,RQM (DISTRICT 7),Total Reporting,1,2011,637,100,601,100,"1,233",100
MED701,KINGS (District 1),Total Reporting,1,2011,"1,668",100,"1,608",100,"3,289",100
MED702,KINGS (District 2),Total Reporting,1,2011,"1,774",100,"1,567",100,"3,360",100
MED703,KINGS (District 3),Total Reporting,1,2011,"1,703",100,"1,623",100,"3,323",100
MED704,KINGS (District 4),Total Reporting,1,2011,"1,697",100,"1,720",100,"3,410",100
MED705,KINGS (District 5),Total Reporting,1,2011,"1,824",100,"1,777",100,"3,586",100
MED706,KINGS (District 6),Total Reporting,1,2011,"2,156",100,"1,947",100,"4,084",100
MED708,KINGS (District 8),Total Reporting,1,2011,"1,703",100,"1,522",100,"3,215",100
MED709,KINGS (District 9),Total Reporting,1,2011,"2,169",100,"2,005",100,"4,186",100
MED710,KINGS (District 10),Total Reporting,1,2011,"1,930",100,"1,818",100,"3,740",100
MED711,KINGS (District 11),Total Reporting,1,2011,"1,933",100,"1,655",100,"3,597",100
MED712,KINGS (District 12),Total Reporting,1,2011,"1,849",100,"1,905",100,"3,740",100
MED799,KINGS (Not part of KINGS),Total Reporting,1,2011,"5,595",100,"4,800",100,"10,421",100
MED901,HRM (Waverley - Fall River - Musquodoboit Valley),Total Reporting,1,2011,"8,320",100,"8,108",100,"16,454",100
MED902,HRM (Preston - Porters Lake - Eastern Shore),Total Reporting,1,2011,"10,931",100,"10,779",100,"21,719",100
MED903,HRM (Woodside - Dartmouth South - Eastern Passage),Total Reporting,1,2011,"11,348",100,"10,382",100,"21,705",100
MED904,HRM (Cole Harbour - Westphal),Total Reporting,1,2011,"10,843",100,"10,035",100,"20,887",100
MED905,HRM (Dartmouth Centre),Total Reporting,1,2011,"12,406",100,"10,488",100,"22,883",100
MED906,HRM (Harbourview - Burnside - Dartmouth East),Total Reporting,1,2011,"10,927",100,"10,114",100,"21,062",100
MED907,HRM (Peninsula South - Downtown),Total Reporting,1,2011,"11,115",100,"10,590",100,"21,715",100
MED908,HRM (Peninsula North),Total Reporting,1,2011,"11,248",100,"10,831",100,"22,073",100
MED909,HRM (Peninsula West - Armdale),Total Reporting,1,2011,"12,364",100,"10,373",100,"22,780",100
MED910,HRM (Birch Cove - Rockingham - Fairview),Total Reporting,1,2011,"11,673",100,"10,155",100,"21,799",100
MED911,HRM (Spryfield - Sambro - Prospect Road),Total Reporting,1,2011,"10,082",100,"9,460",100,"19,558",100
WSP23,Mersey,Total Reporting,1,2011,"3,594",100,"3,455",100,"7,066",100
MED912,HRM (Timberlea - Beechville - Clayton Park West),Total Reporting,1,2011,"10,948",100,"9,421",100,"20,392",100
MED913,HRM (Hammonds Plains - St. Margarets),Total Reporting,1,2011,"9,418",100,"9,556",100,"18,970",100
MED914,HRM (Upper/Middle Sackville - Beaver Bank),Total Reporting,1,2011,"8,349",100,"7,941",100,"16,283",100
MED915,HRM (Lower Sackville),Total Reporting,1,2011,"9,302",100,"8,639",100,"17,909",100
MED916,HRM (Bedford - Wentworth),Total Reporting,1,2011,"9,983",100,"8,851",100,"18,820",100
MUN101,Town of Stewiacke,Total Reporting,1,2011,662,100,593,100,"1,254",100
MUN102,Town of Truro,Total Reporting,1,2011,"5,700",100,"4,865",100,"10,565",100
MUN103,County of Colchester,Total Reporting,1,2011,"15,384",100,"14,717",100,"30,101",100
MUN11,Town of Clark's Harbour,Total Reporting,1,2011,356,100,366,100,718,100
MUN111,Town of Amherst,Total Reporting,1,2011,"4,199",100,"3,572",100,"7,771",100
MUN112,Town of Oxford,Total Reporting,1,2011,431,100,510,100,936,100
MUN113,Town of Parrsboro,Total Reporting,1,2011,673,100,460,100,"1,134",100
MUN114,Town of Springhill,Total Reporting,1,2011,"1,555",100,"1,155",100,"2,710",100
MUN115,County of Cumberland,Total Reporting,1,2011,"6,798",100,"6,655",100,"13,453",100
MUN12,Town of Lockeport,Total Reporting,1,2011,205,100,230,100,435,100
MUN121,Town of New Glasgow,Total Reporting,1,2011,"4,190",100,"3,580",100,"7,770",100
MUN122,Town of Pictou,Total Reporting,1,2011,"1,430",100,"1,330",100,"2,760",100
MUN123,Town of Stellarton,Total Reporting,1,2011,"1,930",100,"1,688",100,"3,618",100
MUN124,Town of Trenton,Total Reporting,1,2011,"1,118",100,989,100,"2,102",100
MUN125,Town of Westville,Total Reporting,1,2011,"1,710",100,"1,435",100,"3,150",100
MUN126,County of Pictou,Total Reporting,1,2011,"9,231",100,"9,233",100,"18,469",100
MUN13,Town of Shelburne,Total Reporting,1,2011,784,100,694,100,"1,478",100
MUN132,Town of Mulgrave,Total Reporting,1,2011,315,100,290,100,605,100
MUN133,District of Guysborough,Total Reporting,1,2011,"1,870",100,"1,940",100,"3,810",100
MUN134,District of St. Mary's,Total Reporting,1,2011,"1,005",100,940,100,"1,950",100
MUN14,District of Barrington,Total Reporting,1,2011,"2,979",100,"2,969",100,"5,942",100
MUN141,Town of Antigonish,Total Reporting,1,2011,"2,052",100,"1,629",100,"3,681",100
MUN142,County of Antigonish,Total Reporting,1,2011,"6,338",100,"6,121",100,"12,459",100
MUN15,District of Shelburne,Total Reporting,1,2011,"1,930",100,"1,866",100,"3,797",100
MUN151,Town of Port Hawkesbury,Total Reporting,1,2011,"1,485",100,"1,300",100,"2,780",100
MUN152,County of Inverness,Total Reporting,1,2011,"6,105",100,"5,895",100,"12,000",100
MUN161,County of Richmond,Total Reporting,1,2011,"4,045",100,"3,860",100,"7,905",100
mun171,Cape Breton Regional Municipality,Total Reporting,1,2011,0,100,0,100,0,100
MUN181,County of Victoria,Total Reporting,1,2011,"3,000",100,"2,920",100,"5,915",100
MUN21,Town of Yarmouth,Total Reporting,1,2011,"3,095",100,"2,405",100,"5,500",100
MUN22,District of Argyle,Total Reporting,1,2011,"3,535",100,"3,425",100,"6,960",100
MUN23,District of Yarmouth,Total Reporting,1,2011,"4,410",100,"4,130",100,"8,540",100
MUN31,Town of Digby,Total Reporting,1,2011,869,100,841,100,"1,715",100
MUN32,District of Clare,Total Reporting,1,2011,"3,630",100,"3,450",100,"7,080",100
MUN33,District of Digby,Total Reporting,1,2011,"3,398",100,"3,081",100,"6,489",100
MUN41,Region of Queens Municipality,Total Reporting,1,2011,"4,775",100,"4,575",100,"9,350",100
MUN51,Town of Annapolis Royal,Total Reporting,1,2011,285,100,160,100,450,100
MUN52,Town of Bridgetown,Total Reporting,1,2011,465,100,415,100,880,100
MUN53,Town of Middleton,Total Reporting,1,2011,820,100,620,100,"1,440",100
MUN54,County of Annapolis,Total Reporting,1,2011,"7,533",100,"7,303",100,"14,841",100
MUN61,Town of Bridgewater,Total Reporting,1,2011,"3,715",100,"3,130",100,"6,840",100
MUN62,Town of Lunenburg,Total Reporting,1,2011,"1,040",100,802,100,"1,841",100
MUN63,Town of Mahone Bay,Total Reporting,1,2011,460,100,360,100,820,100
MUN64,District of Chester,Total Reporting,1,2011,"4,614",100,"4,505",100,"9,118",100
MUN65,District of Lunenburg,Total Reporting,1,2011,"10,866",100,"10,818",100,"21,679",100
MUN71,Town of Berwick,Total Reporting,1,2011,990,100,872,100,"1,862",100
MUN72,Town of Kentville,Total Reporting,1,2011,"2,718",100,"2,331",100,"5,049",100
MUN73,Town of Wolfville,Total Reporting,1,2011,"1,935",100,"1,655",100,"3,590",100
MUN74,County of Kings,Total Reporting,1,2011,"20,342",100,"19,062",100,"39,404",100
MUN81,Town of Hantsport,Total Reporting,1,2011,466,100,485,100,951,100
MUN82,Town of Windsor,Total Reporting,1,2011,"1,568",100,"1,254",100,"2,827",100
MUN83,District of East Hants,Total Reporting,1,2011,"9,555",100,"9,325",100,"18,875",100
MUN84,District of West Hants,Total Reporting,1,2011,"6,066",100,"5,791",100,"11,857",100
MUN91,Halifax Regional Municipality,Total Reporting,1,2011,"169,305",100,"155,705",100,"325,015",100
PED1,Annapolis,Total Reporting,1,2011,"9,047",100,"8,447",100,"17,509",100
PED10,Colchester-Musquodoboit Valley,Total Reporting,1,2011,"7,470",100,"7,222",100,"14,697",100
PED11,Colchester North,Total Reporting,1,2011,"7,573",100,"7,357",100,"14,922",100
PED12,Cole Harbour-Eastern Passage,Total Reporting,1,2011,"7,811",100,"7,444",100,"15,237",100
PED13,Cole Harbour-Portland Valley,Total Reporting,1,2011,"9,613",100,"8,707",100,"18,329",100
PED14,Cumberland North,Total Reporting,1,2011,"7,465",100,"6,545",100,"14,002",100
PED15,Cumberland South,Total Reporting,1,2011,"6,215",100,"5,829",100,"12,057",100
PED16,Dartmouth East,Total Reporting,1,2011,"7,891",100,"7,179",100,"15,081",100
PED17,Dartmouth North,Total Reporting,1,2011,"8,747",100,"7,870",100,"16,620",100
PED18,Preston-Dartmouth,Total Reporting,1,2011,"6,292",100,"5,590",100,"11,885",100
PED19,Dartmouth South,Total Reporting,1,2011,"8,988",100,"7,733",100,"16,709",100
PED2,Antigonish,Total Reporting,1,2011,"7,570",100,"6,916",100,"14,496",100
PED20,Guysborough-Eastern Shore-Tracadie,Total Reporting,1,2011,"5,644",100,"5,733",100,"11,373",100
PED21,Eastern Shore,Total Reporting,1,2011,"6,482",100,"6,448",100,"12,934",100
PED22,Fairview-Clayton Park,Total Reporting,1,2011,"10,094",100,"8,768",100,"18,845",100
PED23,Glace Bay,Total Reporting,1,2011,"7,035",100,"6,005",100,"12,975",100
PED24,Halifax Armdale,Total Reporting,1,2011,"6,526",100,"5,450",100,"12,021",100
PED25,Halifax Atlantic,Total Reporting,1,2011,"7,655",100,"6,973",100,"14,643",100
PED26,Halifax Chebucto,Total Reporting,1,2011,"9,033",100,"8,313",100,"17,350",100
PED27,Halifax Citadel-Sable Island,Total Reporting,1,2011,"8,422",100,"8,036",100,"16,463",100
PED28,Halifax Needham,Total Reporting,1,2011,"8,594",100,"8,179",100,"16,767",100
PED29,Hammonds Plains-Lucasville,Total Reporting,1,2011,"5,867",100,"5,948",100,"11,810",100
